event_id,time,space,variable,speed,acc,duration
14310,28,2.871,Acceleration,24.525005,0.20757699,6
14310,29,0.872,Brake,24.801876,0.36693466,14
14310,29,0.854,Brake,24.299335,0.39047214,14
14310,30,0.72,Brake,19.691294,0.5986694,13
14410,7,0.774,Brake,29.50773,0.24360067,14
14410,19,1.474,Brake,22.073835,0.44276205,14
14410,19,1.392,Brake,17.32239,0.6009543,5
14410,19,1.34,Brake,22.730362,0.5514597,9
14410,20,1.394,Brake,24.275963,0.33162755,14
14410,20,1.647,Acceleration,21.412264,0.21576448,7
14410,20,1.302,Brake,24.42176,0.4107475,14
14410,21,2.095,Acceleration,27.199286,0.18597847,18
14410,22,2.871,Acceleration,24.525005,0.20757699,6
14410,23,0.872,Brake,24.801876,0.36693466,14
14410,23,0.854,Brake,24.299335,0.39047214,14
14410,24,0.72,Brake,19.691294,0.5986694,13
14410,25,0.571,Brake,17.837576,0.53088826,7
14410,26,0.83,Acceleration,16.808783,0.2665509,16
14410,26,0.39,Brake,24.677372,0.30084592,14
14410,29,1.875,Acceleration,23.669022,0.21624698,18
14510,6,0.672,Acceleration,21.533335,0.21108122,14
14510,6,1.48,Acceleration,31.243334,0.21515998,18
14510,6,0.064,Brake,24.436642,0.3405103,7
14510,7,0.54,Acceleration,24.770231,0.2803408,18
14510,8,1.791,Brake,22.469273,0.29429686,6
14510,8,2.618,Acceleration,27.563334,0.18660825,11
14510,8,2.618,Acceleration,27.563334,0.18660825,11
14510,8,2.618,Acceleration,27.563334,0.18660825,11
14510,8,2.618,Acceleration,27.563334,0.18660825,11
14510,8,2.618,Acceleration,27.563334,0.18660825,11
14510,8,2.618,Acceleration,27.563334,0.18660825,11
14510,20,0.512,Brake,27.458649,0.27565372,6
14510,23,0.88,Brake,18.332935,0.39867994,5
14510,29,0.914,Brake,36.1269,0.32061988,7
14510,29,1.361,Acceleration,37.432285,0.17269677,7
14510,30,0.932,Acceleration,19.570866,0.209176,13
14610,1,0.325,Brake,28.767668,0.21508083,14
14610,2,0.342,Brake,10.402,0.30005723,6
14610,2,0.49,Acceleration,6.5848894,0.31745285,4
14610,2,1.081,Acceleration,10.185325,0.25835216,4
14610,5,1.136,Acceleration,11.525236,0.38573274,6
14610,5,1.136,Acceleration,11.525236,0.38573274,6
14610,7,1.813,Acceleration,5.6840777,0.2828003,18
14610,7,1.813,Acceleration,5.6840777,0.2828003,18
14610,7,1.813,Acceleration,5.6840777,0.2828003,18
14610,10,0.545,Acceleration,5.298778,0.28305036,3
14610,14,1.948,Acceleration,2.9223676,0.24232754,2
14610,14,2.369,Acceleration,23.778122,0.38019195,15
14610,14,2.196,Acceleration,23.778122,0.4132278,11
14610,15,2.423,Brake,23.448086,0.2160148,4
14610,16,1.292,Acceleration,4.8357778,0.3474652,3
14610,16,0.324,Brake,27.683334,0.25186983,14
14610,16,0.351,Brake,14.283333,0.37457582,8
14610,16,0.36,Acceleration,4.7700005,0.22186187,6
14610,17,0.643,Acceleration,12.903334,0.30013645,12
14610,17,0.656,Brake,12.333334,0.31645206,14
14610,24,0.323,Brake,24.286652,0.34624273,14
14610,29,0.352,Brake,27.992887,0.386089,14
14610,30,0.325,Brake,34.22078,0.23081842,14
14610,30,2.369,Acceleration,18.639809,0.290262,18
14610,30,1.046,Brake,10.087474,0.34670988,10
14610,30,0.518,Brake,24.909334,0.293769,14
14710,2,0.57,Acceleration,20.530165,0.2569448,15
14710,2,0.368,Brake,7.253667,0.32628652,4
14710,2,2.712,Acceleration,25.183334,0.19170637,18
14710,3,0.907,Acceleration,15.664333,0.636445,1
14710,3,0.408,Acceleration,13.282889,0.27907377,3
14710,3,0.706,Acceleration,24.857891,0.28327706,14
14710,3,1.573,Acceleration,24.52419,0.35632905,7
14710,3,0.232,Acceleration,9.639063,0.27981344,4
14710,7,0.37,Brake,25.085703,0.21563105,9
14710,9,0.908,Brake,30.063334,0.24473186,7
14710,10,1.783,Brake,26.183334,0.22025868,10
14710,12,2.173,Acceleration,32.93935,0.1534067,5
14710,14,0.908,Brake,28.37444,0.2037435,5
14710,23,1.252,Brake,23.817528,0.21320707,4
14810,13,2.504,Acceleration,37.413334,0.119234055,3
14810,17,0.635,Brake,32.98611,0.30950642,2
14810,17,1.02,Acceleration,33.75778,0.293769,13
14910,2,1.835,Brake,26.504112,0.25180176,11
14910,3,0.199,Acceleration,31.653334,0.1957884,3
14910,3,2.416,Acceleration,21.073635,0.23145656,18
14910,4,1.835,Brake,23.223333,0.47110888,14
14910,5,1.914,Acceleration,11.453333,0.25090095,11
14910,6,1.976,Brake,28.804007,0.20921855,14
14910,7,2.533,Acceleration,25.033335,0.29207048,7
14910,15,0.466,Acceleration,23.893333,0.21062374,8
14910,15,0.676,Acceleration,26.173334,0.21414044,13
14910,16,1.995,Brake,25.233334,0.34874296,14
14910,16,1.817,Brake,26.915667,0.4500644,2
14910,27,0.512,Brake,31.854334,0.20458896,14
14910,30,0.465,Brake,22.973333,0.2355544,14
15010,1,0.91,Acceleration,28.603334,0.18566325,15
15010,2,1.292,Acceleration,4.48,0.24635895,3
15010,3,1.125,Acceleration,24.292002,0.24893278,4
15010,4,1.976,Acceleration,18.863335,0.255269,18
15010,4,1.141,Brake,25.218,0.30426067,14
15010,4,1.059,Acceleration,22.491446,0.234959,2
15010,5,1.508,Acceleration,4.064111,0.2277994,2
15010,5,1.202,Brake,23.553333,0.43236005,14
15010,5,1.219,Brake,10.183333,0.3385458,8
15010,6,1.976,Acceleration,22.44,0.26333603,18
15010,10,1.346,Brake,14.373535,0.36517102,8
15010,12,0.083,Brake,23.993334,0.35690066,6
15010,13,1.486,Brake,28.083334,0.46804956,14
15010,13,1.43,Brake,23.053333,0.58675987,6
15010,18,2.022,Acceleration,25.835335,0.17311358,9
15010,19,0.642,Brake,23.319996,0.2072339,9
15010,21,2.994,Acceleration,30.81207,0.16399175,4
15010,21,2.377,Brake,20.366934,0.28854388,4
15010,25,2.698,Acceleration,28.795433,0.19226798,8
15010,27,1.599,Brake,22.092142,0.54996276,4
15010,27,1.508,Brake,22.092142,0.47347432,5
15110,1,2.026,Acceleration,22.44,0.26333603,18
15110,5,1.396,Brake,14.373535,0.36517102,8
15110,7,0.133,Brake,23.993334,0.35690066,6
15110,8,1.536,Brake,28.083334,0.46804956,14
15110,8,1.48,Brake,23.053333,0.58675987,6
15110,13,2.072,Acceleration,25.835335,0.17311358,9
15110,14,0.692,Brake,23.319996,0.2072339,9
15110,16,2.427,Brake,20.366934,0.28854388,4
15110,20,2.748,Acceleration,28.795433,0.19226798,8
15110,22,1.649,Brake,22.092142,0.54996276,4
15110,22,1.558,Brake,22.092142,0.47347432,5
15110,27,1.827,Brake,24.446333,0.21508083,6
15110,27,2.587,Acceleration,20.323334,0.18660806,7
15310,13,2.606,Brake,19.873335,0.25288966,5
15310,13,2.949,Acceleration,27.203337,0.3089741,18
15310,13,2.657,Brake,22.503334,0.20700246,7
15310,17,1.118,Acceleration,22.333334,0.3156118,5
15310,17,1.809,Brake,24.58074,0.23329785,8
15310,17,1.809,Brake,24.58074,0.23329785,8
15310,17,1.809,Brake,24.58074,0.23329785,8
15310,17,1.809,Brake,24.58074,0.23329785,8
15310,17,1.809,Brake,24.58074,0.23329785,8
15310,27,1.912,Brake,23.160223,0.29901484,7
15310,27,0.165,Acceleration,31.973333,0.21719927,3
15310,27,1.855,Brake,21.358881,0.3884026,10
15310,27,2.26,Acceleration,21.009058,0.29786742,18
15310,27,1.921,Brake,24.446333,0.39344063,11
15310,27,1.074,Acceleration,31.443335,0.1578505,2
15310,28,1.24,Brake,27.555094,0.22582048,13
15310,28,1.912,Acceleration,29.633335,0.21570572,4
15310,29,2.52,Brake,28.459518,0.32574952,5
15310,30,2.138,Brake,24.034779,0.33049014,12
15510,5,2.462,Brake,24.531576,0.31014815,9
15510,7,0.463,Acceleration,31.391333,0.24147013,5
15510,7,2.275,Brake,28.633814,0.27593166,12
15510,7,1.482,Acceleration,31.905779,0.18165429,2
15510,8,2.058,Brake,21.359667,0.19934343,4
15510,10,0.281,Acceleration,34.11789,0.15561604,3
15510,10,2.217,Brake,28.165634,0.27359673,14
15510,11,2.519,Acceleration,18.01585,0.2525482,18
15510,11,1.436,Acceleration,29.02489,0.16596262,5
15510,11,2.864,Acceleration,30.671112,0.1783597,18
15510,11,0.747,Acceleration,30.39014,0.33463597,10
15510,11,0.748,Brake,30.033617,0.23582065,5
15510,12,1.031,Acceleration,28.330318,0.29591894,9
15510,12,2.415,Brake,25.743334,0.19986428,14
15510,20,1.502,Brake,19.683334,0.21719947,9
15510,20,1.614,Brake,22.653334,0.20598271,3
15510,20,1.242,Acceleration,29.153334,0.21654713,8
15510,21,1.308,Acceleration,31.333336,0.16020349,3
15510,21,2.575,Acceleration,22.803333,0.18354884,6
15510,21,2.014,Acceleration,31.653334,0.24069785,10
15510,21,2.283,Brake,27.629118,0.23983368,7
15510,21,2.879,Acceleration,24.543333,0.27294993,12
15510,21,2.424,Brake,14.473333,0.5333689,3
15510,21,2.433,Brake,12.663334,0.53365153,4
15510,22,2.433,Brake,24.746819,0.43055007,7
15510,25,2.519,Brake,23.377224,0.23301603,14
15510,27,0.683,Acceleration,20.935371,0.23087236,3
15510,27,1.059,Acceleration,25.109179,0.18727615,18
15510,29,2.424,Brake,21.82853,0.36460242,11
15510,29,2.87,Acceleration,17.412727,0.2633934,18
15510,30,2.236,Brake,21.863335,0.32325006,14
15610,7,1.402,Brake,19.683334,0.21719947,9
15610,7,1.514,Brake,22.653334,0.20598271,3
15610,7,1.142,Acceleration,29.153334,0.21654713,8
15610,8,1.208,Acceleration,31.333336,0.16020349,3
15610,8,2.475,Acceleration,22.803333,0.18354884,6
15610,8,1.914,Acceleration,31.653334,0.24069785,10
15610,8,2.183,Brake,27.629118,0.23983368,7
15610,8,2.779,Acceleration,24.543333,0.27294993,12
15610,8,2.324,Brake,14.473333,0.5333689,3
15610,8,2.333,Brake,12.663334,0.53365153,4
15610,9,2.333,Brake,24.746819,0.43055007,7
15610,12,2.419,Brake,23.377224,0.23301603,14
15610,14,0.583,Acceleration,20.935371,0.23087236,3
15610,14,0.959,Acceleration,25.109179,0.18727615,18
15610,16,2.324,Brake,21.82853,0.36460242,11
15610,16,2.77,Acceleration,17.412727,0.2633934,18
15610,17,2.136,Brake,21.863335,0.32325006,14
15610,18,2.071,Brake,22.223333,0.5047595,14
15610,19,2.77,Acceleration,16.733334,0.28076193,17
15610,19,1.874,Brake,24.847767,0.5103211,14
15610,20,1.702,Brake,17.148058,0.32122573,14
15610,21,1.558,Brake,23.47851,0.3251206,14
15610,22,1.511,Brake,21.433334,0.4211429,8
15610,22,1.583,Brake,20.913334,0.5118687,5
15610,22,1.943,Acceleration,7.440943,0.2572842,5
15610,22,2.072,Brake,7.036609,0.3396331,7
15610,23,2.092,Acceleration,11.600594,0.33660445,7
15610,23,1.746,Acceleration,7.67,0.2987768,4
15610,23,1.448,Brake,14.833745,0.31846917,14
15610,24,1.456,Acceleration,4.4918165,0.2454157,7
15610,25,2.277,Acceleration,16.533335,0.24257015,6
15610,25,2.196,Acceleration,16.533335,0.29299846,7
15610,26,1.336,Brake,17.038334,0.4049746,10
15610,26,1.465,Brake,10.299111,0.64103895,3
15610,27,1.513,Brake,9.424555,0.41022044,11
15610,27,1.702,Brake,11.173667,0.3105489,7
15610,28,1.448,Brake,26.164686,0.20461425,14
15610,28,1.56,Brake,11.869015,0.37694854,5
15610,28,0.72,Acceleration,27.877115,0.17172357,2
15610,28,1.558,Acceleration,10.685451,0.2473519,4
15610,28,1.494,Brake,12.096104,0.33867043,5
15610,28,1.567,Acceleration,10.685451,0.2574083,4
15610,28,1.515,Brake,10.482985,0.32258618,14
15610,29,2.419,Acceleration,21.8585,0.22953077,18
15610,30,1.235,Brake,29.385002,0.23606436,11
15810,3,1.14,Brake,19.683334,0.21719947,9
15810,3,1.252,Brake,22.653334,0.20598271,3
15810,3,0.88,Acceleration,29.153334,0.21654713,8
15810,4,0.946,Acceleration,31.333336,0.16020349,3
15810,4,2.213,Acceleration,22.803333,0.18354884,6
15810,4,1.652,Acceleration,31.653334,0.24069785,10
15810,4,1.921,Brake,27.629118,0.23983368,7
15810,4,2.517,Acceleration,24.543333,0.27294993,12
15810,4,2.062,Brake,14.473333,0.5333689,3
15810,4,2.071,Brake,12.663334,0.53365153,4
15810,5,2.071,Brake,24.746819,0.43055007,7
15810,8,2.157,Brake,23.377224,0.23301603,14
15810,10,0.321,Acceleration,20.935371,0.23087236,3
15810,10,0.697,Acceleration,25.109179,0.18727615,18
15810,12,2.062,Brake,21.82853,0.36460242,11
15810,12,2.508,Acceleration,17.412727,0.2633934,18
15810,13,1.874,Brake,21.863335,0.32325006,14
15810,14,1.809,Brake,22.223333,0.5047595,14
15810,15,2.508,Acceleration,16.733334,0.28076193,17
15810,15,1.612,Brake,24.847767,0.5103211,14
15810,16,1.44,Brake,17.148058,0.32122573,14
15810,17,1.296,Brake,23.47851,0.3251206,14
15810,18,1.249,Brake,21.433334,0.4211429,8
15810,18,1.321,Brake,20.913334,0.5118687,5
15810,18,1.681,Acceleration,7.440943,0.2572842,5
15810,18,1.81,Brake,7.036609,0.3396331,7
15810,19,1.83,Acceleration,11.600594,0.33660445,7
15810,19,1.484,Acceleration,7.67,0.2987768,4
15810,19,1.186,Brake,14.833745,0.31846917,14
15810,20,1.194,Acceleration,4.4918165,0.2454157,7
15810,21,2.015,Acceleration,16.533335,0.24257015,6
15810,21,1.934,Acceleration,16.533335,0.29299846,7
15810,22,1.074,Brake,17.038334,0.4049746,10
15810,22,1.203,Brake,10.299111,0.64103895,3
15810,23,1.251,Brake,9.424555,0.41022044,11
15810,23,1.44,Brake,11.173667,0.3105489,7
15810,24,1.186,Brake,26.164686,0.20461425,14
15810,24,1.298,Brake,11.869015,0.37694854,5
15810,24,0.458,Acceleration,27.877115,0.17172357,2
15810,24,1.296,Acceleration,10.685451,0.2473519,4
15810,24,1.232,Brake,12.096104,0.33867043,5
15810,24,1.305,Acceleration,10.685451,0.2574083,4
15810,24,1.253,Brake,10.482985,0.32258618,14
15810,25,2.157,Acceleration,21.8585,0.22953077,18
15810,26,0.973,Brake,29.385002,0.23606436,11
15810,27,0.734,Brake,27.521269,0.4935835,7
15810,27,0.926,Brake,26.885435,0.4907736,4
15810,27,1.175,Brake,17.403162,0.5060395,6
15810,27,1.175,Brake,16.108711,0.506326,4
16310,1,0.099,Brake,29.524231,0.4036067,14
16310,1,0.249,Acceleration,14.633661,0.4835243,11
16310,2,0.333,Brake,10.465887,0.38571215,14
16310,2,0.569,Acceleration,16.434538,0.2659158,18
16310,5,1.178,Brake,21.583334,0.3222303,14
16310,6,1.584,Acceleration,25.09818,0.23264638,13
16310,6,0.093,Brake,24.871023,0.38767043,14
16310,7,0.427,Brake,15.10602,0.3220121,8
16310,7,0.55,Acceleration,15.785697,0.22178818,10
16310,10,2.188,Brake,25.320889,0.24131009,6
16310,16,0.267,Brake,26.425228,0.23570669,14
16310,17,0.045,Brake,24.857891,0.20458916,6
16310,17,0.033,Acceleration,25.207472,0.18175754,10
16310,18,0.569,Acceleration,17.57111,0.24323756,4
16310,19,0.092,Brake,26.721561,0.37966695,14
16310,19,0.222,Brake,25.144836,0.4593777,14
16310,19,1.172,Acceleration,23.58167,0.28748846,10
16310,19,1.48,Acceleration,25.371073,0.21319792,18
16310,19,0.127,Brake,21.894876,0.32045555,9
16310,20,0.427,Acceleration,18.293333,0.27022496,18
16310,22,0.005,Brake,15.2144985,0.43620342,4
16310,23,0.4,Acceleration,18.904274,0.2899422,14
16310,24,0.158,Brake,10.722483,0.31950834,5
16310,27,0.672,Acceleration,22.480288,0.18758754,16
16410,2,1.646,Acceleration,28.220558,0.1883033,6
16410,9,1.898,Acceleration,31.315683,0.17350525,5
16410,10,2.586,Acceleration,36.212994,0.18073352,15
16410,10,2.118,Acceleration,31.406607,0.20037043,5
16410,14,0.269,Acceleration,31.03373,0.17182091,9
16410,14,1.094,Acceleration,32.90091,0.23698702,14
16410,15,1.555,Brake,31.545668,0.23081842,6
16410,25,0.387,Acceleration,21.363335,0.26872382,11
16410,25,0.399,Acceleration,21.503334,0.197136,5
16410,27,2.632,Acceleration,21.873335,0.21926728,11
16410,27,1.961,Acceleration,23.426697,0.19342217,2
16510,2,1.796,Acceleration,28.220558,0.1883033,6
16510,9,2.048,Acceleration,31.315683,0.17350525,5
16510,10,2.736,Acceleration,36.212994,0.18073352,15
16510,10,2.268,Acceleration,31.406607,0.20037043,5
16510,14,0.419,Acceleration,31.03373,0.17182091,9
16510,14,1.244,Acceleration,32.90091,0.23698702,14
16510,15,1.705,Brake,31.545668,0.23081842,6
16510,25,0.537,Acceleration,21.363335,0.26872382,11
16510,25,0.549,Acceleration,21.503334,0.197136,5
16510,27,2.782,Acceleration,21.873335,0.21926728,11
16510,27,2.111,Acceleration,23.426697,0.19342217,2
16810,7,0.381,Acceleration,23.003332,0.2841598,2
16810,7,0.44,Acceleration,22.463333,0.23242357,5
16810,8,2.083,Acceleration,22.763334,0.27551052,7
16810,8,2.083,Acceleration,22.763334,0.22963221,5
16810,9,2.987,Acceleration,24.103334,0.36087346,9
16910,8,1.583,Acceleration,22.763334,0.27551052,7
16910,8,1.583,Acceleration,22.763334,0.22963221,5
16910,9,2.487,Acceleration,24.103334,0.36087346,9
16910,10,2.522,Acceleration,35.105686,0.15241535,6
17010,6,0.088,Acceleration,23.003332,0.2841598,2
17010,6,0.147,Acceleration,22.463333,0.23242357,5
17010,7,1.79,Acceleration,22.763334,0.27551052,7
17010,7,1.79,Acceleration,22.763334,0.22963221,5
17010,8,2.694,Acceleration,24.103334,0.36087346,9
17010,9,2.729,Acceleration,35.105686,0.15241535,6
17310,4,0.692,Brake,5.6300917,0.44870627,12
17310,4,0.692,Brake,28.199314,0.3863989,13
17310,7,2.419,Acceleration,9.453333,0.3385458,12
17310,8,2.008,Acceleration,4.1063766,0.25130314,3
17310,10,2.522,Acceleration,13.551778,0.25458872,18
17310,15,1.967,Brake,22.113638,0.31259686,14
17310,15,1.905,Acceleration,10.415319,0.22726525,4
17310,19,1.678,Acceleration,14.704821,0.3537087,13
17310,19,1.949,Brake,12.151112,0.3315324,14
17310,19,0.189,Brake,11.973333,0.5853171,5
17310,19,0.209,Acceleration,17.213333,0.28246152,6
17310,20,0.729,Acceleration,20.153334,0.21515998,18
17310,20,1.456,Brake,24.353334,0.52107495,13
17310,22,1.874,Acceleration,9.273334,0.27124447,14
17310,22,1.986,Brake,11.343334,0.3052349,7
17310,23,0.94,Acceleration,7.29207,0.23123343,7
17310,24,1.977,Acceleration,13.029162,0.3171755,10
17310,24,1.977,Acceleration,13.029162,0.25298947,3
17310,29,1.271,Brake,32.683624,0.37986183,14
17410,14,0.158,Brake,36.30799,0.22920859,14
17410,14,0.158,Brake,36.30799,0.22920859,14
17410,14,0.158,Brake,36.30799,0.22920859,14
17410,14,0.158,Brake,36.30799,0.22920859,14
18010,5,2.184,Acceleration,29.076334,0.17311397,15
18010,12,2.195,Acceleration,30.57804,0.19825755,18
18010,13,2.767,Acceleration,38.55086,0.22388758,9
18010,16,0.825,Brake,23.520334,0.2098349,8
18010,21,0.799,Brake,29.703196,0.322735,14
18110,4,2.534,Acceleration,29.076334,0.17311397,15
18110,11,2.545,Acceleration,30.57804,0.19825755,18
18110,15,1.175,Brake,23.520334,0.2098349,8
18110,20,1.149,Brake,29.703196,0.322735,14
18210,3,0.89,Brake,28.11122,0.22418575,14
18210,3,2.049,Brake,29.703196,0.322735,14
18210,14,2.767,Brake,9.500398,0.50795364,11
18210,14,2.706,Brake,22.631418,0.9129272,11
18210,16,2.367,Brake,22.593914,0.501718,10
18210,16,2.368,Brake,13.190078,0.5678782,6
18210,17,2.423,Brake,22.164227,0.4575505,14
18210,18,2.96,Acceleration,21.850204,0.25200015,18
18210,19,1.258,Brake,29.230667,0.20458916,2
18210,20,2.588,Acceleration,14.414667,0.2738278,11
18210,20,2.67,Brake,7.4594445,0.31999826,3
18210,20,2.751,Acceleration,17.398445,0.3315324,6
18210,21,2.944,Brake,15.700778,0.3095065,2
18210,24,1.949,Brake,22.67459,0.47188383,12
18210,24,1.901,Brake,22.934061,1.034903,3
18210,24,1.145,Brake,31.038483,0.22884177,14
18210,24,2.078,Brake,9.459587,0.30784276,8
18210,25,2.111,Acceleration,11.319427,0.29235178,5
18210,25,2.202,Acceleration,11.319427,0.25644958,12
18210,25,1.985,Brake,15.466316,0.33360133,9
18210,26,2.34,Brake,10.205685,0.3321861,14
18210,27,2.969,Acceleration,23.770626,0.26007345,18
18210,27,2.75,Acceleration,18.343485,0.22349128,5
18210,27,1.475,Brake,24.8801,0.38560763,14
18210,28,1.72,Acceleration,19.121769,0.28263637,14
18210,28,1.82,Brake,18.897,0.33100453,9
18210,29,2.34,Acceleration,12.557447,0.32911026,5
18210,29,2.531,Acceleration,23.497513,0.3103152,12
18410,1,2.797,Brake,28.716225,0.293769,2
18410,9,1.948,Brake,23.843334,0.56924057,3
18410,9,2.34,Acceleration,23.233334,0.21617983,18
18410,11,2.969,Brake,20.77985,0.2421227,14
18410,12,1.948,Brake,32.060112,0.42017266,3
18510,19,1.593,Acceleration,25.681,0.24131009,13
18510,25,1.163,Acceleration,26.843897,0.24142058,5
18510,26,1.414,Acceleration,27.862871,0.2085791,4
18510,26,1.689,Acceleration,25.600851,0.17938346,2
18510,27,1.602,Acceleration,22.31495,0.20911267,15
18610,11,1.719,Acceleration,29.75204,0.25649434,17
18810,2,0.061,Brake,21.123335,0.37933436,11
18810,3,0.326,Acceleration,26.603334,0.2967376,11
18810,22,1.375,Acceleration,26.307009,0.18184409,18
18810,27,0.712,Brake,28.188194,0.23199531,6
18910,1,0.161,Brake,21.123335,0.37933436,11
18910,2,0.426,Acceleration,26.603334,0.2967376,11
18910,21,1.475,Acceleration,26.307009,0.18184409,18
18910,26,0.812,Brake,28.188194,0.23199531,6
18910,30,0.655,Acceleration,34.42275,0.1802821,18
19010,23,1.35,Brake,33.511616,0.38518927,14
19010,23,1.321,Brake,9.42672,0.4318568,9
19010,24,1.506,Brake,34.823338,0.43541867,10
19010,24,1.414,Brake,31.213333,0.3654395,6
19010,26,1.414,Brake,33.003334,0.42828068,11
19010,28,1.441,Brake,27.612867,0.29304317,11
19010,28,1.532,Brake,31.107,0.29786587,13
19210,4,0.633,Acceleration,26.607,0.1851375,2
19310,5,2.995,Brake,30.458416,0.20933077,7
19410,1,0.633,Acceleration,26.607,0.1851375,2
19510,22,0.033,Brake,22.92055,0.2152059,5
20410,12,1.303,Acceleration,27.705275,0.16852893,4
20410,12,1.303,Acceleration,27.705275,0.16852893,4
20410,25,0.246,Acceleration,35.905403,0.13573813,2
20610,4,0.923,Acceleration,35.47708,0.13521485,3
21310,2,1.733,Acceleration,30.793333,0.18354884,11
21310,8,2.286,Brake,19.390255,0.24906278,6
21310,11,2.17,Brake,25.818493,0.23166914,14
21310,20,1.941,Brake,25.017412,0.50661564,14
21310,20,1.876,Brake,23.123335,0.36811742,14
21310,21,1.762,Brake,28.931023,0.4148736,14
21310,23,2.371,Acceleration,21.333334,0.3446641,18
21310,24,2.319,Acceleration,27.530886,0.32577395,18
21310,24,1.583,Brake,27.682951,0.3239189,14
21310,24,2.182,Acceleration,13.952185,0.2699727,4
21310,26,1.499,Brake,30.30156,0.4222606,14
21310,26,1.48,Brake,17.21216,0.42097303,12
21310,27,1.48,Brake,30.718416,0.5791609,14
21310,28,1.875,Brake,6.784256,0.40698248,14
21310,29,2.428,Acceleration,22.175219,0.27314666,18
21310,29,2.224,Acceleration,20.958227,0.22967225,11
21710,1,1.434,Acceleration,27.996,0.29376882,5
21710,1,1.4,Brake,27.738777,0.30426067,3
21710,1,1.838,Acceleration,28.201778,0.25704807,7
21710,15,0.933,Brake,31.827541,0.21082236,13
21710,18,0.779,Brake,33.29625,0.39416504,7
21710,28,0.824,Brake,21.970053,0.30741346,5
22710,13,1.786,Brake,18.904934,0.49514297,3
22710,13,1.786,Acceleration,21.98207,0.30085286,2
22710,23,0.769,Brake,28.826822,0.41083986,7
22710,23,1.07,Brake,29.757677,0.29053319,14
22710,25,0.475,Acceleration,30.298145,0.15238622,3
22710,25,1.62,Acceleration,36.24851,0.15024921,3
22710,28,2.364,Brake,29.650776,0.24418084,3
22710,30,0.658,Brake,31.785288,0.28876776,14
22710,30,0.932,Acceleration,21.000666,0.20520158,8
22810,12,2.536,Brake,18.904934,0.49514297,3
22810,12,2.536,Acceleration,21.98207,0.30085286,2
22810,22,1.519,Brake,28.826822,0.41083986,7
22810,22,1.82,Brake,29.757677,0.29053319,14
22810,24,1.225,Acceleration,30.298145,0.15238622,3
22810,24,2.37,Acceleration,36.24851,0.15024921,3
22810,29,1.408,Brake,31.785288,0.28876776,14
22810,29,1.682,Acceleration,21.000666,0.20520158,8
22910,6,1.786,Brake,18.904934,0.49514297,3
22910,6,1.786,Acceleration,21.98207,0.30085286,2
22910,16,0.769,Brake,28.826822,0.41083986,7
22910,16,1.07,Brake,29.757677,0.29053319,14
22910,18,0.475,Acceleration,30.298145,0.15238622,3
22910,18,1.62,Acceleration,36.24851,0.15024921,3
22910,21,2.364,Brake,29.650776,0.24418084,3
22910,23,0.658,Brake,31.785288,0.28876776,14
22910,23,0.932,Acceleration,21.000666,0.20520158,8
22910,24,2.727,Acceleration,29.88501,0.21930577,3
22910,24,2.727,Acceleration,29.88501,0.23182337,2
22910,24,2.727,Acceleration,29.88501,0.20465513,6
22910,28,0.695,Brake,17.860994,0.45241094,11
22910,28,0.695,Brake,29.092001,0.42247072,14
22910,28,0.567,Brake,32.288498,0.3797214,14
22910,29,0.11,Acceleration,38.953667,0.1693814,5
22910,29,0.594,Brake,32.31502,0.23242539,14
22910,29,0.594,Brake,40.548443,0.5245873,12
22910,29,0.575,Brake,21.977001,0.53008074,9
22910,29,1.097,Acceleration,21.747458,0.31701267,18
22910,29,0.64,Acceleration,15.340667,0.32712168,4
22910,29,0.639,Acceleration,15.340667,0.3315324,4
22910,29,0.54,Brake,29.409788,0.57349914,14
22910,29,0.54,Brake,17.31021,0.6216865,10
22910,30,0.694,Acceleration,3.7040002,0.2927409,3
22910,30,1.143,Acceleration,32.420223,0.24655622,18
22910,30,1.07,Acceleration,24.069857,0.2501894,18
23010,5,1.514,Brake,28.826822,0.41083986,7
23010,5,1.815,Brake,29.757677,0.29053319,14
23010,7,1.22,Acceleration,30.298145,0.15238622,3
23010,7,2.365,Acceleration,36.24851,0.15024921,3
23010,12,1.403,Brake,31.785288,0.28876776,14
23010,12,1.677,Acceleration,21.000666,0.20520158,8
23010,17,1.44,Brake,17.860994,0.45241094,11
23010,17,1.44,Brake,29.092001,0.42247072,14
23010,17,1.312,Brake,32.288498,0.3797214,14
23010,18,0.855,Acceleration,38.953667,0.1693814,5
23010,18,1.339,Brake,32.31502,0.23242539,14
23010,18,1.339,Brake,40.548443,0.5245873,12
23010,18,1.32,Brake,21.977001,0.53008074,9
23010,18,1.842,Acceleration,21.747458,0.31701267,18
23010,18,1.385,Acceleration,15.340667,0.32712168,4
23010,18,1.384,Acceleration,15.340667,0.3315324,4
23010,18,1.285,Brake,29.409788,0.57349914,14
23010,18,1.285,Brake,17.31021,0.6216865,10
23010,19,1.439,Acceleration,3.7040002,0.2927409,3
23010,19,1.888,Acceleration,32.420223,0.24655622,18
23010,19,1.815,Acceleration,24.069857,0.2501894,18
23010,21,1.193,Brake,32.16132,0.3348196,14
23010,22,1.87,Acceleration,23.291576,0.20588908,18
23010,22,1.092,Brake,33.183838,0.62534755,10
23010,22,1.193,Brake,23.434526,0.5588711,6
23010,23,1.221,Brake,21.473333,0.38579267,14
